OBJECTID,BdVal,BdName,Requests,Returns,PercentReturned,ELECTDATE,ELECTTTL,ELECTTL2,SHAPE__Area,SHAPE__Length
846,0540,MOYA,573,178,0.310645,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4134556.16015625,8682.83467315474
847,0135,CLAY MINE,380,295,0.776315,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,49239058.921875,35275.3417768918
848,0401,JASMINE,1152,1001,0.868923,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2724474.078125,8858.71309695806
849,0822,SURREY,1468,659,0.44891,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2784926.7109375,7705.16925388452
850,0306,GEMINI,2338,1393,0.595808,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3467162.12109375,11770.7582928928
851,0507,MEADOWBROOK,412,252,0.61165,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,799359.26171875,4654.92899392085
852,0627,PECK,1241,477,0.384367,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3251920.69140625,9043.06169993617
853,0669,QUENTIN,2252,915,0.406305,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3625186.2578125,7635.41230983359
854,0051,BARNES,1603,1277,0.796631,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2722607.20703125,7837.09297212977
855,0653,POLK,165,106,0.642424,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,396385.24609375,2672.33370652062
856,0189,CRYSTAL GARDENS,3726,1959,0.525764,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10154534.8085938,15151.6159655715
857,0824,SWEETWATER,2087,1289,0.617632,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3567490.8203125,9869.21305064116
858,0291,FOX CROSSING,3037,1879,0.618702,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3711232.44921875,8689.29584878478
859,0003,ACUNA,2119,865,0.408211,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4052444.171875,9151.60778785585
860,0873,VILLA DE PAZ,1743,902,0.517498,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3709791.9296875,7733.41394346728
861,0414,KACHINA,2529,1958,0.774219,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3240756.32421875,8850.73300150572
862,0610,PALO BLANCO,2469,1651,0.668691,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3619009.15625,7616.31127240022
863,0601,PALM,520,286,0.55,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,710731.86328125,3402.07613975228
864,0365,HESS,1253,505,0.403032,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3945484.58203125,10898.0639352556
865,0884,WAHALLA,2770,1753,0.632851,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5023266.9140625,11231.1901885165
866,0393,INDIAN BEND,2110,1213,0.574881,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2986876.32421875,6946.23256904909
867,0273,EVANS,1235,897,0.726315,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1892603.55859375,5824.41214262054
868,0088,CACTUS GLEN,2209,1639,0.741964,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5715540.59765625,10729.6700363791
869,0274,EVERGREEN,1681,1004,0.597263,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3264962.45703125,11416.230427665
870,0120,CHALLENGER,1212,459,0.378712,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2222088.94921875,7260.273014224
871,0369,HIGHLAND,2880,1689,0.586458,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7310561.171875,11438.8884713761
872,0609,PALMER,1609,829,0.515226,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2714212.59375,7523.61269409641
873,0379,HOLLY,711,376,0.528832,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1037047.890625,5820.06545553701
874,0699,ROBBINS BUTTE,121,70,0.578512,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,872292127.984375,147009.821834333
875,0883,WAGGONER,3035,2325,0.766062,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7491300.75390625,11630.3677435488
876,0237,DREAMY DRAW,1866,1248,0.66881,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4706280.81640625,10255.4902053412
877,0426,LA REATA,1584,924,0.583333,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1890155.26953125,7512.25609854357
878,0203,DEL JOYA,2833,2318,0.818213,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7297769.06640625,13698.0358540466
879,0308,GEORGIA,640,414,0.646875,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,726267.16015625,4651.25469604275
880,0674,RANCHO PALOMA,2502,1860,0.743405,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,14115955.2773438,18264.3530649874
881,0129,CIELO,2737,2081,0.760321,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4923522.08203125,11568.7950045017
882,0121,CHANDLER HEIGHTS,3686,2780,0.754205,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7150229.14453125,11437.5661581641
883,0232,DOUBLETREE,2337,1835,0.785194,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,12524269.5429688,19192.7585291844
884,0190,CULLUMBER,1204,741,0.615448,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1774945.04296875,5610.13192083701
885,0594,OREGON,2409,1677,0.696139,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2815269.30859375,7747.73795507493
886,0413,JUSTINE,2342,1723,0.735695,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3437132.6015625,11029.9236971189
887,0156,CONQUISTADOR,1185,1006,0.848945,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3891659.21875,8609.42835752797
888,0819,SUPAI,2549,1651,0.647704,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3260172.06640625,8682.10934412584
889,0641,PILLAR,2141,1256,0.586641,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,14794369.046875,17535.4896716514
890,0484,MANDALAY,1564,792,0.506393,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2853576.93359375,7830.88272476961
891,0762,SIMIS,2839,2236,0.787601,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3846678.71484375,7838.7748017804
892,0841,TOPEKA,1468,987,0.672343,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1554371.01171875,6462.07634246547
893,0294,FREEDOM,1225,760,0.620408,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2449306.97265625,7992.22448313524
894,0214,DESERT MEADOWS,1849,997,0.53921,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7457994.078125,14656.643558886
895,0022,ANGELA,3267,2139,0.654729,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5457017.90234375,11662.2581847091
896,0268,ESCONDIDO,2685,1509,0.562011,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5444223.47265625,9498.163980272
897,0896,WESTERN STAR,2498,1624,0.65012,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3209613.26953125,7606.74431187489
898,0041,AUGUSTA,913,492,0.538882,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1321032.02734375,4759.09452131088
899,0309,GERMANN,2336,1519,0.650256,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3703163.85546875,7697.89198166568
900,0219,DESERT SAGE,5093,3468,0.680934,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,100543800.925781,46051.3409526856
901,0831,THOMAS,636,488,0.767295,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,923296.0234375,4822.45237663384
902,0326,GOLDFIELD RANCH,208,155,0.745192,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1029213090.83984,242129.647038598
903,0396,INDIGO,2618,1712,0.653934,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3716577.50390625,7712.01275564515
904,0716,SAGUARO,3162,2554,0.807716,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,17971754.1015625,20739.8698132047
905,0408,JOYCE,1177,633,0.537807,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1884945.68359375,5806.40222232147
